Potential_E_V,b_raw,b_smooth,fit_R2
0.09748442442248309,0.7050754348306573,0.7061664623805929,0.9944287609395632
0.0981391972378536,0.70693040814185,0.7079431345144842,0.9944940300203837
0.09879397005322411,0.7088242394868441,0.7096458688933125,0.9946574779923967
0.09944874286859462,0.7111012421270874,0.7113038309276014,0.9950216833036511
0.10010351568396512,0.7128782874883598,0.7128473168666158,0.9952853183281596
0.10075828849933563,0.7149586361289023,0.7143055774145795,0.9955509629135713
0.10141306131470615,0.717430598837496,0.715831527663334,0.9959448052659159
0.10206783413007665,0.7176804517524529,0.7173550942309109,0.9961709074688303
0.10272260694544716,0.717735143491063,0.7188273000303869,0.99629833481534
0.10337737976081766,0.718282596627175,0.7201050781530325,0.9964705739274226
0.10403215257618818,0.7210510358669897,0.7213284396218888,0.9968949818369418
0.10468692539155869,0.7235743856583715,0.7225347915473732,0.99715899796361
0.1053416982069292,0.7245257178941554,0.7236178897560881,0.9970350134077285
0.1059964710222997,0.7258158097168612,0.7246700784106842,0.9971761380716035
0.10665124383767022,0.726578714692956,0.7258467908390973,0.9974379050150696
0.10730601665304072,0.7257767380488487,0.7269693221351381,0.9977127039993908
0.10796078946841123,0.7274135416417081,0.7279305120079089,0.9978432536752307
0.10861556228378175,0.7293307450366342,0.7287839028294754,0.9979195508548092
0.10927033509915225,0.729711253086579,0.7295449662248734,0.997974401889948
0.10992510791452276,0.7309342472888495,0.7303076220643974,0.9981094851642572
0.11057988072989326,0.7318906191855433,0.7311025728770026,0.9982776243467043
0.11123465354526378,0.731087254992496,0.7319304284232837,0.9983290551881125
0.11188942636063429,0.730960217095435,0.7328194664322754,0.9984158348289408
0.11254419917600479,0.7315137755789047,0.7336662770998337,0.9985290410952502
0.1131989719913753,0.7349608132794334,0.7343713934226924,0.998631197155198
0.11385374480674582,0.7360388560206513,0.7349406158490976,0.9986285312200246
0.11450851762211632,0.7354993512259098,0.7355070384931341,0.9986171259255784
0.11516329043748683,0.7373045102760287,0.7361416370340872,0.998711985282239
0.11581806325285733,0.7374517152912599,0.7367768034578889,0.9988442027904689
0.11647283606822785,0.7366473964383077,0.737416048336986,0.9989870582340874
0.11712760888359836,0.7367169505116045,0.7380369401015026,0.9990762999162154
0.11778238169896886,0.7376394682728721,0.7385507509810556,0.9991052737728099
0.11843715451433938,0.739228206238813,0.7390618721112302,0.9990970164360921
0.11909192732970988,0.7410129977120584,0.7395974496798297,0.9991060494656289
0.11974670014508039,0.7416511991702021,0.7400868796602352,0.9991191591295148
0.1204014729604509,0.7412112324571077,0.7405471149267244,0.9991626269312617
0.12105624577582141,0.7409881153940934,0.7409589060721206,0.9992745356578345
0.12171101859119192,0.7406852769803751,0.7412549684905063,0.9993389132315622
0.12236579140656242,0.7400860923677111,0.741513348446128,0.9993975847708705
0.12302056422193293,0.7409547426222194,0.7417389081412684,0.9994246695048423
0.12367533703730345,0.7421435912238071,0.7420577236089508,0.9994318168965848
0.12433010985267395,0.7432347115824623,0.7424299138881547,0.9994291515178927
0.12498488266804446,0.7431854903341856,0.7427262530297707,0.9994777158585743
0.12563965548341496,0.743072359430369,0.7430144840999062,0.9995071447810808
0.12629442829878548,0.7432049991384467,0.7432322684307566,0.9994729373575453
0.126949201114156,0.743270410931776,0.7433697689370167,0.9995490779767172
0.1276039739295265,0.7432397696937137,0.7434872508277577,0.9996163110645542
0.128258746744897,0.7432883050195692,0.7436038799394754,0.9996277653231679
0.1289135195602675,0.7433154993020672,0.7437475332469727,0.9996572737641825
0.12956829237563802,0.7433369084319705,0.7439739994513112,0.9996846202469062
0.13022306519100854,0.743927352948923,0.74418744883359,0.9996715284631031
0.13087783800637903,0.7449905418477134,0.744337556670113,0.9996695958927779
0.13153261082174955,0.7457093913825732,0.7444773773004596,0.9996359016443794
0.13218738363712007,0.7450693700036469,0.7446060877333259,0.9996682529551233
0.13284215645249056,0.744610990334667,0.7446428043844601,0.9997219115815691
0.13349692926786108,0.74479363657429,0.7446410270778161,0.9997738839808112
0.13415170208323157,0.7438177838708903,0.7446584069188039,0.9997956848551837
0.1348064748986021,0.7436018361439205,0.744718449325845,0.9997954943380096
0.1354612477139726,0.7444876747375995,0.7447711301516813,0.9997888483958668
0.1361160205293431,0.7454514144704957,0.7447680231100994,0.9997910044899626
0.13677079334471362,0.7455670593529008,0.7447294614053015,0.9997785787954945
0.13742556616008414,0.744939696758796,0.7446492657135566,0.9997694012091942
0.13808033897545463,0.7446086245308211,0.7445599353963842,0.999809056020359
0.13873511179082515,0.7445732582784031,0.7445052724644865,0.999831849245311
0.13938988460619567,0.7439113246565305,0.7444297080545536,0.9998384779886542
0.14004465742156616,0.7443564915008035,0.7443392954341475,0.9998524502689611
0.14069943023693668,0.7448846091138874,0.7442586165602666,0.9998670924706474
0.14135420305230717,0.7443632880878617,0.7441845574166629,0.9998463793985823
0.1420089758676777,0.7433845169448997,0.7441248972302853,0.9998262831897817
0.1426637486830482,0.7434105873441178,0.7440207343760376,0.9998431648063758
0.1433185214984187,0.7438610861880511,0.7439014280302737,0.9998586598556376
0.14397329431378922,0.743781841598275,0.7438185247580322,0.9998843067691332
0.14462806712915974,0.7433783001883754,0.7437352846715171,0.9998958706960132
0.14528283994453023,0.7428764730684868,0.7436052845445406,0.9998924389172816
0.14593761275990075,0.743263098912143,0.7434600505822637,0.9998764116676481
0.14659238557527124,0.7435937803660765,0.743284829728552,0.9998861547028708
0.14724715839064176,0.7441493865491619,0.7431045158687634,0.9998829417844384
0.14790193120601228,0.7439961161152542,0.7428877906603493,0.9999067427952819
0.14855670402138277,0.7427965161127367,0.742653941754507,0.9999139311163765
0.1492114768367533,0.742493593519428,0.7424695648016075,0.9999213090551295
0.1498662496521238,0.7419502151037641,0.7422821029740282,0.9999178318889075
0.1505210224674943,0.7414292494303827,0.7421164748736271,0.9999113521170048
0.15117579528286482,0.7417254127245501,0.7419415894682881,0.9999112342686849
0.15183056809823534,0.7419556837100436,0.7417108276354893,0.9999012392000384
0.15248534091360583,0.7421977831322957,0.7414010889867496,0.9998853455884215
0.15314011372897635,0.7418945773076017,0.7410572158173524,0.9998869580931316
0.15379488654434684,0.7409977506253177,0.7407173000145748,0.9998894258999155
0.15444965935971736,0.7392158592490676,0.7404074860326781,0.9999131210928576
0.15510443217508788,0.7386752360733705,0.7401173798577052,0.999932668802053
0.15575920499045837,0.7387216498283086,0.7398349321343582,0.9999398853492815
0.15641397780582889,0.739732977066847,0.7395127895826527,0.99993043647492
0.1570687506211994,0.739860961722086,0.7391915469221229,0.9999159065528386
0.1577235234365699,0.7399586593078239,0.7389138816950015,0.9999099157473744
0.15837829625194041,0.7399164446051874,0.7386332094713324,0.999922397597211
0.15903306906731093,0.7386338086975929,0.7383174553609754,0.9999322079265408
0.15968784188268142,0.7374086465217572,0.7380105841007543,0.999933273852263
0.16034261469805194,0.7365460218839549,0.737727650593077,0.9999316771212993
0.16099738751342244,0.736588306940903,0.7374341462476786,0.9999409694146036
0.16165216032879295,0.7367381212137718,0.7371504867659902,0.9999422662933759
0.16230693314416347,0.7368644831420377,0.7368272754721332,0.9999133451595491
0.16296170595953396,0.7371222429935912,0.7365004971186084,0.9999032025929585
0.16361647877490448,0.7373019014081384,0.7361846073453555,0.999909084330083
0.164271251590275,0.736514903784178,0.7358909312459394,0.9999173403703985
0.1649260244056455,0.7353812503053974,0.7355496865985878,0.9999336469533217
0.165580797221016,0.7340153876697678,0.7351832553775451,0.9999500541925661
0.1662355700363865,0.7345357753794609,0.7347768711824371,0.9999449749666575
0.16689034285175702,0.7345513215915728,0.7344009362357965,0.9999349233550954
0.16754511566712754,0.7341930609906336,0.7340448285372544,0.9999192111074033
0.16819988848249803,0.7343105281397415,0.7337254715715791,0.9999247234526658
0.16885466129786855,0.7339883501440647,0.7334334195387949,0.9999266442507702
0.16950943411323907,0.7334702973062264,0.7331261793682947,0.9999239504199678
0.17016420692860956,0.7321621166951168,0.7327573966291172,0.999939856670261
0.17081897974398008,0.7312596462625403,0.7323321266425448,0.9999409757375063
0.1714737525593506,0.7306960475408062,0.7318887631662975,0.9999263708857605
0.1721285253747211,0.7314141219795588,0.731447435077066,0.9999334013998945
0.1727832981900916,0.7318937523138916,0.7310287856475219,0.999929808375494
0.1734380710054621,0.73179712736142,0.730647039486413,0.9999087301884461
0.17409284382083262,0.7307004668858561,0.7302874802921718,0.9999297979939741
0.17474761663620314,0.7295731104145357,0.7298839891602636,0.9999429487737553
0.17540238945157363,0.7287425770692674,0.7294176522753006,0.9999418496751424
0.17605716226694415,0.7288040387503081,0.7289048906443614,0.999949984461001
0.17671193508231467,0.728769455330429,0.7284315353496823,0.9999464051945912
0.17736670789768516,0.7284159464959612,0.7279940138862859,0.9999130160416452
0.17802148071305568,0.7278041778526666,0.7275553269621318,0.9999294689135176
0.17867625352842617,0.7273322676399364,0.727109808411533,0.9999428651620594
0.1793310263437967,0.7262950620750536,0.7266830349902723,0.9999347097827032
0.1799857991591672,0.72588458993205,0.7262749062552767,0.9999296344894538
0.1806405719745377,0.7255113314174996,0.7258193719592487,0.9999255944980039
0.18129534478990822,0.7252532538997786,0.7253072454159744,0.9999246583532184
0.18195011760527874,0.7248502801444409,0.7247668686057374,0.9999317067245869
0.18260489042064923,0.7241082438327912,0.7242430789741515,0.999935994347289
0.18325966323601975,0.7232804438332866,0.7237530580569493,0.9999224393573146
0.18391443605139027,0.7228264772542361,0.7233026124806574,0.999923043500744
0.18456920886676076,0.7228990926588953,0.7228443781333571,0.999925781752135
0.18522398168213128,0.7230160274061059,0.7223565468297822,0.9999145929169863
0.18587875449750177,0.7223285388764873,0.7218243702113434,0.9999245802132605
0.1865335273128723,0.7216607595311302,0.7212767388907713,0.9999370025132996
0.1871883001282428,0.7206432680590038,0.7207400594373757,0.9999269044422204
0.1878430729436133,0.719970504165434,0.7202000259260035,0.9999242996461949
0.18849784575898382,0.7200497913848094,0.7196420890105338,0.9999257811805559
0.18915261857435434,0.7193249772014818,0.7190993339319445,0.9999030237696201
0.18980739138972483,0.7182934079363305,0.7185159168959294,0.999896211118895
0.19046216420509535,0.71756106695308,0.7178905785145865,0.9999109882395106
0.19111693702046587,0.7171937018329416,0.7172709339959121,0.9999161577561175
0.19177170983583636,0.7164659133639912,0.7166546162123906,0.9999200893233129
0.19242648265120688,0.7162744733447243,0.7160372192061227,0.9999001297427371
0.19308125546657737,0.7159090172464572,0.7154362249487288,0.9998968154463118
0.1937360282819479,0.7150431754625982,0.7148226369564297,0.9998990835336112
0.1943908010973184,0.7139943803515612,0.7142072230138461,0.9999046927144742
0.1950455739126889,0.7130267575062741,0.7135914195766317,0.9999128174806038
0.19570034672805942,0.7124362431014251,0.7129684506071287,0.9999117807734713
0.19635511954342993,0.7122336865263137,0.7123248654936613,0.9999106697762014
0.19700989235880043,0.7116094992815891,0.711697564484345,0.9999142639487915
0.19766466517417094,0.7110642387455686,0.7110863067530414,0.9999086611846075
0.19831943798954144,0.7106007579044091,0.7104462130319853,0.9999022085696507
0.19897421080491196,0.7095378956861816,0.7098151778176087,0.9999170739591928
0.19962898362028247,0.7089064683991639,0.7091358050530295,0.9999160656295552
0.20028375643565297,0.7089629706228759,0.70842667279368,0.9999001241079316
0.20093852925102348,0.708192775578816,0.7077253151272668,0.9999016021872427
0.201593302066394,0.7076294162983723,0.7070514199625595,0.9998860451039057
0.2022480748817645,0.7070936417486133,0.7063784193227044,0.9998957856862865
0.202902847697135,0.7057425151920276,0.7057245363408304,0.9999028761030254
0.20355762051250553,0.7046323980961171,0.7050344179518816,0.9998963549694274
0.20421239332787602,0.7034960278828216,0.7043014233793342,0.9998881822270259
0.20486716614324654,0.7029212578513088,0.7035508554821163,0.9998872154501237
0.20552193895861703,0.702873127643651,0.7027910934555737,0.9998917684151876
0.20617671177398755,0.7025634834995677,0.7020163934665052,0.9998875702376422
0.20683148458935807,0.7014884336611643,0.7012418764626792,0.9998879241707443
0.20748625740472856,0.6997675162409343,0.7004662266450078,0.9998781833616629
0.20814103022009908,0.6990847943634847,0.6996670025336473,0.9998826792648189
0.2087958030354696,0.6985151729851848,0.6988231771483225,0.9998845226848264
0.2094505758508401,0.698575682417123,0.6979748894086107,0.9998666778625798
0.2101053486662106,0.6980172699778883,0.6971367865649464,0.9998781117857264
0.2107601214815811,0.6968504996278693,0.6963288295212341,0.9998844664944481
0.21141489429695162,0.6954935843171978,0.6955231828375169,0.9998707764969396
0.21206966711232214,0.6941619668705861,0.6946949465518886,0.9998593592101443
0.21272443992769263,0.6928907298790955,0.6938216609852568,0.9998512425694552
0.21337921274306315,0.6927448277102952,0.6929361305584556,0.9998428999111303
0.21403398555843367,0.6924445798109264,0.692051292836461,0.9998346195499396
0.21468875837380416,0.6913866601557237,0.6911444207018729,0.9998343635940236
0.21534353118917468,0.6899893616618551,0.690182401952742,0.9998380904102757
0.2159983040045452,0.6889176044302698,0.6891987019185821,0.9998422547185268
0.2166530768199157,0.6879582796446571,0.6882130767649516,0.9998389880828535
0.2173078496352862,0.6866027469512445,0.6871774064976812,0.9998205076814116
0.2179626224506567,0.6857630088653424,0.6860562345216434,0.9998322965103127
0.21861739526602722,0.6856428563192477,0.6849093673069393,0.9998390167412355
0.21927216808139774,0.6841087360701797,0.6837585662574468,0.9998320887948922
0.21992694089676823,0.6824488711181372,0.6826226586088637,0.9998254427559059
0.22058171371213875,0.6810302888078664,0.6814809726314619,0.9998081266631326
0.22123648652750927,0.6793153811361453,0.6803210178934143,0.9998006013798292
0.22189125934287976,0.6782552853121122,0.6791099752319175,0.9997936383110381
0.22254603215825028,0.6778840677371478,0.6778558438573541,0.9997746937281946
0.2232008049736208,0.6759603786531414,0.6765528900291448,0.9997488842807087
0.2238555777889913,0.6735379005752602,0.6752198214801537,0.999723028169877
0.2245103506043618,0.6710499377397094,0.6739603890298324,0.9996693244103622
