Potential_E_V,k1_mA_per_mV_per_s,k2_mA_per_sqrt_mV_per_s,local_fit_R2
0.16885466129786855,0.002587460396392285,0.012342149231992611,0.993052716936253
0.16950943411323907,0.0025948962132418497,0.012418076717731475,0.9933659392950265
0.17016420692860956,0.0025900434095134225,0.012523016348825458,0.9935753964948199
0.17081897974398008,0.002591003796148427,0.012619658941363045,0.9935491426629234
0.1714737525593506,0.0025973147499395947,0.012711792057850635,0.9933509117042941
0.1721285253747211,0.002618004005874533,0.012729842285976765,0.9935349490592844
0.1727832981900916,0.0026363232598713613,0.012756717826581481,0.9937317453198345
0.1734380710054621,0.002649413169494442,0.012812705949830685,0.9939566484932414
0.17409284382083262,0.0026474040366681003,0.012922830241211264,0.9940717462290467
0.17474761663620314,0.0026439705384457023,0.01302916964549501,0.9940830448082533
0.17540238945157363,0.0026418641306440098,0.013109023031223252,0.9940049863732845
