Potential_V,Scan_rate_mV_s,Current_capacitive_mA,Current_diffusion_mA,Current_total_reconstructed_mA
0.1786762535284261,5.0,0.013418464863705,0.030102627214420558,0.04352109207812556
0.1793310263437967,5.0,0.013421911123125999,0.03036702343786791,0.043788934560993906
0.1799857991591672,5.0,0.01347424524562,0.030527049515946758,0.04400129476156676
0.1806405719745377,5.0,0.0135261371722845,0.030673269453376874,0.044199406625661374
0.1812953447899082,5.0,0.0135577739470315,0.030842978725640506,0.044400752672672
0.1819501176052787,5.0,0.013587217347658002,0.031028117307444213,0.044615334655102215
0.1826048904206492,5.0,0.013595546525746498,0.03125056277263985,0.04484610929838635
0.1832596632360197,5.0,0.0135902220581625,0.03144633389459696,0.04503655595275946
0.1839144360513902,5.0,0.013610608840243,0.031616912451961514,0.04522752129220452
0.1845692088667607,5.0,0.013677545014874,0.03172306441970643,0.045400609434580436
0.1852239816821312,5.0,0.013763606273176,0.031865452918703005,0.045629059191879005
0.1858787544975017,5.0,0.0137735975915935,0.03209878844902503,0.04587238604061853
0.1865335273128723,5.0,0.013778775713322,0.0323132822153068,0.0460920579286288
0.1871883001282428,5.0,0.013789123961999002,0.03253218488494939,0.04632130884694839
0.1878430729436133,5.0,0.013809242424698,0.032753222066980024,0.04656246449167802
0.1884978457589838,5.0,0.013869024292646501,0.03291844908413207,0.04678747337677858
0.1891526185743543,5.0,0.013901333476612,0.03314929760576117,0.04705063108237317
0.1898073913897248,5.0,0.0139041002267415,0.03341880435452349,0.04732290458126499
0.1904621642050953,5.0,0.013918586421149499,0.03364420239735023,0.04756278881849973
0.1911169370204658,5.0,0.0139553353506445,0.03380791508065193,0.04776325043129643
0.1917717098358363,5.0,0.013950633984814,0.03401661192468875,0.04796724590950275
0.1924264826512068,5.0,0.013993399602988999,0.034117205873819945,0.04811060547680894
0.1930812554665773,5.0,0.014038155710080002,0.034333139576897646,0.048371295286977645
0.1937360282819479,5.0,0.014045561643018,0.034615762547957146,0.048661324190975144
0.1943908010973184,5.0,0.0140359699208515,0.03487681503113397,0.04891278495198547
0.1950455739126889,5.0,0.014026962253655,0.03517331906112139,0.049200281314776384
0.1957003467280594,5.0,0.014050747226585999,0.03541584266163905,0.049466589888225054
0.1963551195434299,5.0,0.0140985099048605,0.03557417255222286,0.04967268245708336
0.1970098923588004,5.0,0.014116182474643,0.0358196001085079,0.0499357825831509
0.1976646651741709,5.0,0.014151325942059,0.03604779044433102,0.05019911638639002
0.1983194379895414,5.0,0.0141802093783025,0.03624947925417738,0.05042968863247988
0.1989742108049119,5.0,0.014156570503212,0.03656141320980265,0.05071798371301465
0.1996289836202824,5.0,0.0141804111443695,0.03680727937759855,0.05098769052196805
0.2002837564356529,5.0,0.0142530181868365,0.03690300962060612,0.05115602780744262
0.2009385292510234,5.0,0.0142601411911435,0.0371972861892466,0.0514574273803901
0.201593302066394,5.0,0.014309733985814501,0.03748836786879654,0.05179810185461105
0.2022480748817645,5.0,0.0143498424362405,0.03774912193029424,0.052098964366534745
0.202902847697135,5.0,0.014314337808607,0.03809865872186103,0.052412996530468034
0.2035576205125055,5.0,0.0143027109598225,0.03839132183974429,0.05269403279956679
0.204212393327876,5.0,0.014298938872443,0.03871951917435553,0.05301845804679853
0.2048671661432465,5.0,0.014337081340977002,0.03899334617416018,0.05333042751513718
0.205521938958617,5.0,0.014412770655523,0.03920939927737181,0.053622169932894814
0.2061767117739875,5.0,0.0144574952997355,0.03944228302726445,0.05389977832699995
0.206831484589358,5.0,0.0144423725768835,0.039765052931560914,0.054207425508444415
0.2074862574047285,5.0,0.0143980819203415,0.04014685380184934,0.05454493572219084
0.208141030220099,5.0,0.014413391517966001,0.040466782103740405,0.054880173621706406
0.2087958030354696,5.0,0.014429155580646,0.0407396832899726,0.0551688388706186
0.2094505758508401,5.0,0.0145006636258515,0.04084390360416228,0.055344567230013776
0.2101053486662106,5.0,0.0145375974677835,0.04114830513382041,0.05568590260160391
0.2107601214815811,5.0,0.0145305059403305,0.041538236516755776,0.056068742457086276
