time_s,raw_V,smoothed_V,dVdt_V_per_s,abs_d2Vdt2_V_per_s2,local_residual_V,curvature_norm,residual_norm,stability_cost_ai,mask_qaoa_like_tighter
1.1794459699889899,0.215253710746765,0.2152467683919667,-0.046574992320771,0.10521275594042123,0.0002453233561864107,0.00041454495727029903,0.013227045716426803,0.005539545260932901,1
1.1804459699199867,0.215203016996384,0.2152003914991063,-0.046594216241260256,0.21177507358721215,0.0002454241235634797,0.0008353268990480959,0.013233424665453897,0.005794566005610418,1
1.1814459699679958,0.215144261717796,0.21515357996041148,-0.04699854250856106,0.27212179829602334,0.00024552054792489295,0.0010736176247347327,0.013239528685468271,0.005939982049028148,1
1.182445970014982,0.215119078755379,0.21510639440962492,-0.047138459863973026,0.0065340476194641894,0.00024561399754835105,2.4892973188592438e-05,0.013245444393527558,0.0053131135413241794,1
1.1834459699459785,0.215067595243454,0.2150593030417105,-0.047011610634598355,0.02983659338930167,0.00024570193702776584,0.00011690758655218872,0.013251011289014696,0.0053705490675371925,1
1.1844459699939875,0.215003177523613,0.2150123711893614,-0.04707878670052423,0.240205678972508,0.00024578179312056167,0.0009475906485997493,0.01325606647612251,0.005870980979608855,1
1.1854459699249853,0.214974284172058,0.21496514546933215,-0.047492021947007856,0.508804785360816,0.0002458567951835437,0.0020082062211745906,0.013260814385124465,0.006509249486754541,1
1.1864459699719987,0.214921832084656,0.2149173871464499,-0.048096396282232945,0.4490461973705777,0.00024592511370977773,0.0017722378671849752,0.013265139201440311,0.00636939840088711,1
1.1874459700199793,0.214861631393433,0.21486895267219816,-0.04839011438410523,0.12365465618676552,0.00024599214152693904,0.0004873663707595436,0.013269382311080612,0.005600172746887971,1
1.1884449699429922,0.214828357100487,0.2148206552205179,-0.048343921935625644,0.02606673651724023,0.00024599214152693904,0.00010202157684556562,0.013269382311080612,0.005368965870539585,1
1.1894449699910017,0.214776873588562,0.21477231317741063,-0.04844236649097411,0.004234607027267856,0.00024605672503309924,1.5813186836777873e-05,0.013273470686761015,0.005318876186806473,1
1.190444969921998,0.214708283543587,0.2147237704885765,-0.04833545274568962,0.05097981370067117,0.00024612165140696404,0.00020039568529589818,0.013277580767239878,0.00543126971807349,1
1.191444969968984,0.214666783809662,0.21467564227303157,-0.048340406877670716,0.0973317234357296,0.00024618121412835214,0.00038342517465136364,0.01328135130860655,0.005542595628233438,1
1.192444970016993,0.214635148644447,0.21462708967022862,-0.04814078928936283,0.19759787558837516,0.0002462403205358788,0.0007793454880328807,0.013285092963611913,0.005781644478264494,1
1.1934449699479899,0.214578330516815,0.21457936069536715,-0.047945211130169696,0.1065253103682906,0.0002462925700302011,0.00041972783254032233,0.013288400550557885,0.005567196919747347,1
1.1944449699949757,0.214539438486099,0.21453119924897374,-0.04835383997783538,0.3274460000125359,0.00024634274122753994,0.0012920759460218329,0.013291576573589956,0.006091876197049082,1
1.195444969926001,0.214469209313393,0.2144826530165193,-0.048600103141822615,0.0059770992276888535,0.00024639112144474146,2.2693754638015947e-05,0.01329463922093104,0.005331471941155226,1
1.1964449699739816,0.214426919817924,0.21443399904369784,-0.0483418857205038,0.009264195714198564,0.00024643799107018145,3.567349149949348e-05,0.013297606242206148,0.005340446591782155,1
1.197444970020996,0.214393824338913,0.21438596924048553,-0.04861863153361412,0.21734787234039032,0.0002464787511679548,0.0008573321738232904,0.013300186507700778,0.005834473907374286,1
1.1984449699529875,0.214344263076782,0.2143367617817867,-0.04877658147428576,0.266128537209088,0.00024651896560866663,0.0010499520730328559,0.013302732231077882,0.005951064136250866,1
1.1994453800149927,0.214301660656929,0.21428839643293796,-0.04808591742212798,0.1701193342493319,0.000247521576903496,0.0006708411476882121,0.013366201247834423,0.0057489851877466965,1
1.2004453799459895,0.214244365692139,0.2142405700191509,-0.0484358463946819,0.3058383157578284,0.00024755873024093845,0.0012067538214772645,0.01336855319201145,0.006071473569690939,1
1.2014453799929754,0.214191898703575,0.21419152474107364,-0.048697594036681835,0.07241840389016119,0.0002475964623423325,0.0002850501091872098,0.013370941774095044,0.005519406775150343,1
1.2024453799240007,0.214152038097382,0.21414317483206768,-0.048580683244779266,0.05508771006849855,0.0002476332735886826,0.00021661650939626832,0.013373272062636051,0.005479278730692182,1
1.2034453799719813,0.214092954993248,0.21409436337555005,-0.048807769495894604,0.08823173065987788,0.0002467528193709596,0.00034749209141007474,0.013317536042319682,0.005535509671773918,1
1.2044453800189956,0.214042097330093,0.21404555928843944,-0.048757146714748956,0.018141670139190325,0.0002467924023105099,7.072791795268216e-05,0.013320041789329065,0.005370453466503236,1
1.2054453799509872,0.213985443115234,0.21399684908313332,-0.04884405281997317,0.1345047732796445,0.0002468284575082419,0.0005302101586920743,0.013322324217186016,0.0056470557820896515,1
1.2064453799980015,0.213929906487465,0.21394787118379419,-0.049026156269434296,0.14121954822407545,0.0002468630485040142,0.0005567247475459292,0.013324513955623656,0.005663840430777021,1
1.2074453799289984,0.213897958397865,0.21389879677168372,-0.04856161380165247,0.282683754515066,0.0002468948076974321,0.0011153235536687464,0.013326524430460323,0.005999803904385377,1
1.208445379976979,0.213856473565102,0.21385074795733172,-0.04846078880889593,0.14146159374877243,0.0002469220562465035,0.0005576805111604013,0.013328249364765895,0.005665908052602599,1
1.2094450099399978,0.213789165019989,0.21380189342890113,-0.04884430534985995,0.051093569602386424,0.0002469220562465035,0.0002008448724970539,0.013328249364765895,0.005451806669404591,1
1.2104450099869837,0.21374137699604,0.21375307743949268,-0.04856271084452146,0.13004091642809712,0.00024694918591663614,0.0005125837557075029,0.013329966773593351,0.005639536962861843,1
1.2114450099179805,0.213701829314232,0.21370476800822252,-0.04858422348470981,0.2141652489611765,0.0002460499374739869,0.0008447649692520473,0.013273041009073104,0.00581607538518047,1
1.2124450099659896,0.213652923703194,0.2136559089934789,-0.04899104138303301,0.25056736744161157,0.00024700399106255237,0.0009885057815511328,0.013333436142772055,0.0059264779260395015,1
1.2134450100129754,0.213603526353836,0.21360678592080284,-0.049085358243715405,0.1361236962681076,0.00024702905561590366,0.0005366027895367989,0.013335022822041333,0.005655970802538613,1
1.2144450099440007,0.21357174217701,0.21355773827806201,-0.04871879404693402,0.09772954401956824,0.0002470485445753601,0.0003849960462450319,0.0133362565455199,0.00556550024595498,1
1.2154450099919822,0.21352507174015,0.21350934833380866,-0.04888989922061171,0.3374631778511521,0.00024707331111831926,0.001331630712051205,0.01333782435962511,0.006134108171080768,1
1.2164450099229782,0.213466003537178,0.21345995848076557,-0.04939372035661904,0.10967489051611068,0.0002470775813163781,0.0004321645595152113,0.01333809467901364,0.005594536607314584,1
1.2174450099709873,0.213415965437889,0.21341056089413157,-0.04910924890710078,0.23171065344655517,0.000248015953538479,0.0009140463956668268,0.013397497124004577,0.005907426687001927,1
1.2184450100180015,0.213362544775009,0.21336173997828425,-0.04893029902760304,0.06733447682705318,0.00024801667105754004,0.0002649752389262053,0.013397542545624643,0.005518002161605581,1
1.219445039983981,0.213310390710831,0.21331269882098614,-0.04897458461147153,0.09715945042886531,0.00024707511038805983,0.0003827449213315689,0.01333793826007876,0.0055648222568304455,1
1.2204450399149778,0.213273763656616,0.2132637893409586,-0.04912461765707121,0.1792876240721064,0.00024706972259962054,0.0007070439150416382,0.013337597193070538,0.005759265226253199,1
1.2214450399629868,0.213212579488754,0.21321444958665295,-0.04933315986269804,0.008986199079899393,0.0002470612248242998,3.4575767968593713e-05,0.013337059252348139,0.005355569161720412,1
1.222445040010001,0.213156551122665,0.21316512301654536,-0.04910664525849029,0.1826719610618781,0.0002470526613969642,0.0007204076248560845,0.013336517155609495,0.005766851437157449,1
1.223445039940998,0.213129773736,0.21311623629716478,-0.04896781593441801,0.09380402017501055,0.00024704579466721446,0.0003694953553602577,0.013336082466126345,0.005556130199666693,1
