time_s,raw_V,smoothed_V,dVdt_V_per_s,abs_d2Vdt2_V_per_s2,local_residual_V,curvature_norm,residual_norm,stability_cost_ai,IR_drop_candidate,mask_qaoa_like
0.0,0.46003857254982,0.4553849300800416,-0.3491160469147724,144.05087239348967,0.0029744595084533116,1.0,0.28926839552650696,0.7157073582106028,1,0
0.002463420038097297,0.455435961484909,0.45452491061445044,-0.7039738524742916,139.78507510055732,0.0029945836483326748,0.9703868225641399,0.291230411461967,0.6987242581232708,1,0
0.0034634199692078482,0.453407377004623,0.45367688595792616,-0.8420272616951934,63.02930872374742,0.003004657076479184,0.43754806515112027,0.29221252680536264,0.3794138498128172,1,0
0.0044634200167052995,0.452367067337036,0.4528408561104687,-0.8300324511098154,11.994809320584238,0.0030147392770667513,0.08326641921353524,0.2931954974235304,0.16723805049753332,1,0
0.00546341994780164,0.451391935348511,0.45201682107207813,-0.8180376433107881,11.994832430643214,0.0030248298553511095,0.08326657964363307,0.2941792848306245,0.16763166171842964,1,0
0.006463419995299091,0.450489610433578,0.45120478084275445,-0.8060427865052873,11.99480930694557,0.0030349275483590294,0.08326641911885556,0.2951637658922593,0.16802535782821704,1,0
0.0074634200427965425,0.449656367301941,0.4504047354224976,-0.7940480235574512,11.99478550208562,0.0030450326383380235,0.08326625386544732,0.2961489681263371,0.16841933956980323,1,0
0.008463419973807618,0.448843002319336,0.4496166848113076,-0.7820532157589071,11.994809340820268,0.003055149716181466,0.08326641935401381,0.29713533912495455,0.1688139872623901,1,0
0.009463420021305069,0.448071092367172,0.4488406290091845,-0.7700584051335966,12.184770356783702,0.0030652741601424646,0.08458512928918621,0.29812242828793145,0.1700000488886843,1,0
0.01046341995240141,0.447319060564041,0.4480765680161282,-0.7576836753503926,12.181811521146301,0.0030754039340191797,0.08456458904343214,0.29911003709446254,0.1703827682638443,1,0
0.011464440031005552,0.446592003107071,0.4473245018321388,-0.7456827503380623,11.798637052074412,0.0030956814930171864,0.0819045907447982,0.30108701072537625,0.16957755873702943,1,0
0.012464439962101892,0.445920050144196,0.44658443045721624,-0.7340739789440818,11.801791078904444,0.003105832739235588,0.08192648600838935,0.30207671299164335,0.16998657680169096,1,0
0.013464440009599343,0.445238679647446,0.4458563538913606,-0.7220791683879497,11.994809308746312,0.0031159884509592943,0.08326641913135632,0.30306685062521665,0.17118659172890047,1,0
0.014464439940596208,0.444577544927597,0.44514027213457175,-0.7100843605845455,11.994829309868635,0.003126152859234297,0.08326655797920669,0.304057836134641,0.17158306924138042,1,0
0.01546443998810787,0.443946212530136,0.4444361851868498,-0.6980895100259943,11.994809339005258,0.0031363264072839106,0.08326641934141402,0.30504971273225795,0.17197973669775157,1,0
0.01646444003560532,0.443306535482407,0.4437440930481947,-0.6860947407669187,11.994788657420997,0.003146505937761298,0.08326627576979485,0.30604217259051086,0.17237663449808127,1,0
0.01746443996670166,0.4427210688591,0.44306399571860644,-0.6740999329679198,11.994809323767527,0.003156691945614275,0.08326641923563363,0.3070352639646548,0.17277395712724208,1,0
0.018464440014199113,0.442115098237991,0.44239589319808503,-0.6621051223761469,11.994809325907966,0.0031668853175415407,0.08326641925049257,0.30802907330394863,0.173171480871875,1,0
0.01946443994529634,0.441548526287079,0.44173978548663057,-0.6501103145728564,11.993260388799968,0.0031770852311292647,0.08325566652450343,0.309023520426628,0.17356280808535327,1,0
