Potential_V,b_smooth,chi_loc_clipped,b_tilde,chi_tilde,local_field_h,label_numeric,label_text
0.1050266401521686,0.7229639756244752,0.4438620786716802,0.14370359414998826,0.20288952054403958,0.34659311469402787,1,CD
0.1059458411349084,0.7244797154482281,0.4474883639407927,0.14787795829728775,0.2103648216741613,0.35824277997144904,1,CD
0.1068650421176483,0.7260151926514367,0.44959523613489893,0.15210667940471354,0.21470797256407423,0.36681465196878776,1,CD
0.1077842431003881,0.7275081476046154,0.45154678169801227,0.15621829376782503,0.21873092985253803,0.3749492236203631,1,CD
0.1087034440831279,0.7289380663979252,0.4566926537999618,0.16015630585327897,0.22933873941093483,0.3894950452642138,1,CD
0.1096226450658678,0.7301861653866945,0.45951078193094785,0.16359358419706446,0.23514808832835835,0.3987416725254228,1,CD
0.1105418460486076,0.7313425242191549,0.46341317755966105,0.16677820914126143,0.24319256919200566,0.4099707783332671,1,CD
0.1114610470313474,0.7325021622910395,0.46192525131065426,0.16997186514690305,0.2401253265606888,0.41009719170759185,1,CD
0.1123802480140873,0.7335288908833782,0.46314751227748036,0.172799486983911,0.24264492116193065,0.41544440814584166,1,CD
0.1132994489968271,0.7344844372699364,0.47101122882336943,0.17543107224321625,0.25885535272481425,0.4342864249680305,1,CD
0.1142186499795669,0.7354148471358375,0.4726456292853374,0.17799343124813774,0.26222454039586873,0.44021797164400644,1,CD
0.1151378509623068,0.7363027353237444,0.47610848093501873,0.1804386850841374,0.2693629360071556,0.449801621091293,1,CD
0.1160570519450466,0.7372086606230198,0.4768421089547723,0.18293361332324903,0.270875252319351,0.45380886564260003,1,CD
0.1169762529277864,0.7379438709775901,0.4767593996963342,0.1849583907268292,0.270704753705152,0.4556631444319812,1,CD
0.1178954539105263,0.7385281674588121,0.4793926660741896,0.18656754966320102,0.27613302469584317,0.4627005743590442,1,CD
0.1188146548932661,0.7391868784998151,0.48412191602330584,0.1883816471157475,0.2858820005390781,0.4742636476548256,1,CD
0.1197338558760059,0.7398529556590006,0.48720312622283385,0.19021603093879344,0.2922336723953607,0.48244970333415416,1,CD
0.1206530568587458,0.7405564611008075,0.48702332581103697,0.19215349266387902,0.29186302802467373,0.4840165206885527,1,CD
0.1215722578414856,0.7411265708079594,0.4865669341808861,0.19372358106841134,0.29092221266805957,0.4846457937364709,1,CD
0.1224914588242254,0.7415499047688212,0.48626478701301296,0.19488944745317155,0.2902993601074231,0.4851888075605946,1,CD
0.1234106598069652,0.742022067756694,0.4890125406891787,0.19618978951542465,0.29596363763563993,0.4921534271510646,1,CD
0.1243298607897051,0.7424654100140012,0.492547339909136,0.19741075896868085,0.3032503474895966,0.5006611064582774,1,CD
0.1252490617724449,0.7429169667569536,0.49356742544241183,0.19865435120576067,0.3053531733771981,0.5040075245829587,1,CD
0.1261682627551847,0.7432134089642283,0.49332807564028314,0.19947075630537056,0.3048597726341327,0.5043305289395033,1,CD
0.1270874637379246,0.7433630526704696,0.49371024440471617,0.19988287671839525,0.3056475834059429,0.5055304601243381,1,CD
0.1280066647206644,0.7436876336901497,0.49413043476330126,0.20077677641688807,0.3065137726958898,0.5072905491127779,1,CD
0.1289258657034042,0.7439440914165527,0.49457722940182225,0.20148306381636022,0.3074348046110335,0.5089178684273937,1,CD
0.1298450666861441,0.7441720401376876,0.4955630804803268,0.20211083710173325,0.30946705886969544,0.5115778959714287,1,CD
0.1307642676688839,0.7443436328793451,0.49839527330455363,0.20258340539972697,0.3153054010431579,0.5178888064428848,1,CD
0.1316834686516237,0.7444326550637725,0.50006356961742,0.20282857347485742,0.31874446233796894,0.5215730358128263,1,CD
0.1326026696343636,0.7444487179014988,0.49868371648780085,0.20287281070664195,0.3159000039201212,0.5187728146267632,1,CD
