z_x,z_y,surrogate_SSE,x_label,y_label,pair_key
0.7973907620788893,0.6801085042622222,1057.32711661653,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7983970513870654,0.6801085042622222,1076.6624383852127,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7994033406952414,0.6801085042622222,1096.4911564864221,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8004096300034176,0.6801085042622222,1116.8132709201625,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8014159193115937,0.6801085042622222,1137.6287816864317,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8024222086197698,0.6801085042622222,1158.9376887852277,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8034284979279459,0.6801085042622222,1180.7399922165546,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8044347872361219,0.6801085042622222,1203.0356919804083,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8054410765442981,0.6801085042622222,1225.8247880767929,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8064473658524742,0.6801085042622222,1249.1072805057065,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8074536551606503,0.6801085042622222,1272.8831692671463,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8084599444688264,0.6801085042622222,1297.1524543611176,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8094662337770024,0.6801085042622222,1321.9151357876153,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8104725230851786,0.6801085042622222,1347.1712135466446,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8114788123933547,0.6801085042622222,1372.9206876382025,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8124851017015308,0.6801085042622222,1399.1635580622865,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8134913910097069,0.6801085042622222,1425.8998248189023,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8144976803178829,0.6801085042622222,1453.1294879080438,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8155039696260591,0.6801085042622222,1480.8525473297173,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8165102589342352,0.6801085042622222,1509.0690030839196,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8175165482424113,0.6801085042622222,1537.7788551706478,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8185228375505874,0.6801085042622222,1566.9821035899079,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8195291268587634,0.6801085042622222,1596.6787483416936,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8205354161669396,0.6801085042622222,1626.8687894260115,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8215417054751157,0.6801085042622222,1657.5522268428583,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8225479947832918,0.6801085042622222,1688.7290605922303,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8235542840914679,0.6801085042622222,1720.3992906741348,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.824560573399644,0.6801085042622222,1752.5629170885645,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8255668627078201,0.6801085042622222,1785.219939835527,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8265731520159962,0.6801085042622222,1818.3703589150177,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8275794413241723,0.6801085042622222,1852.0141743270342,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8285857306323484,0.6801085042622222,1886.151386071583,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8295920199405244,0.6801085042622222,1920.7819941486568,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8305983092487006,0.6801085042622222,1955.905998558263,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8316045985568767,0.6801085042622222,1991.523399300399,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8326108878650528,0.6801085042622222,2027.6341963750592,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8336171771732289,0.6801085042622222,2064.2383897822524,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.834623466481405,0.6801085042622222,2101.33597952197,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8356297557895811,0.6801085042622222,2138.926965594221,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.8366360450977572,0.6801085042622222,2177.011347999001,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
