gamma,beta,expected_energy
1.1780972450961724,0.3534291735288517,392.71870905593596
1.19118721448613,0.3534291735288517,431.8953563307296
1.2042771838760873,0.3534291735288517,413.38971016165374
1.2173671532660448,0.3534291735288517,530.4093052895738
1.2304571226560024,0.3534291735288517,402.5647229809672
1.2435470920459597,0.3534291735288517,401.51568004576876
1.2566370614359172,0.3534291735288517,410.64358147198266
1.2697270308258748,0.3534291735288517,464.6988113318427
1.2828170002158321,0.3534291735288517,424.1652502107927
1.2959069696057897,0.3534291735288517,418.84642424425545
1.3089969389957472,0.3534291735288517,393.2525349324774
1.3220869083857045,0.3534291735288517,417.9285956239378
1.335176877775662,0.3534291735288517,374.0521844553058
1.3482668471656196,0.3534291735288517,368.6339451916458
1.361356816555577,0.3534291735288517,404.775341336544
1.3744467859455345,0.3534291735288517,465.5901048949889
1.387536755335492,0.3534291735288517,420.4781013119994
1.4006267247254494,0.3534291735288517,402.8673890097445
1.413716694115407,0.3534291735288517,400.9209068779484
1.4268066635053644,0.3534291735288517,442.11039819889834
1.4398966328953218,0.3534291735288517,410.4192051538886
1.4529866022852793,0.3534291735288517,437.6504817798135
1.4660765716752366,0.3534291735288517,415.70466900923077
1.4791665410651942,0.3534291735288517,369.1436093709211
1.4922565104551517,0.3534291735288517,427.7636557703882
1.5053464798451093,0.3534291735288517,434.6977172022556
1.5184364492350666,0.3534291735288517,350.8903948928057
1.5315264186250241,0.3534291735288517,424.3180834244392
1.5446163880149815,0.3534291735288517,449.5208180399488
1.557706357404939,0.3534291735288517,440.14376919645554
1.5707963267948966,0.3534291735288517,365.67245624967074
1.583886296184854,0.3534291735288517,428.59979947628665
1.5969762655748114,0.3534291735288517,399.56863931352063
1.610066234964769,0.3534291735288517,496.8963715603446
1.6231562043547263,0.3534291735288517,437.1300806740752
1.6362461737446838,0.3534291735288517,378.7818491476103
1.6493361431346414,0.3534291735288517,490.6047749071428
1.662426112524599,0.3534291735288517,443.1666606466775
1.6755160819145563,0.3534291735288517,395.24392224600933
1.6886060513045138,0.3534291735288517,432.68690916413084
1.7016960206944711,0.3534291735288517,370.1640783249021
1.7147859900844287,0.3534291735288517,425.26011641677707
1.7278759594743862,0.3534291735288517,414.11116896857357
1.7409659288643438,0.3534291735288517,666.0322590002845
1.754055898254301,0.3534291735288517,393.08415001210153
1.7671458676442586,0.3534291735288517,400.5635261639538
1.780235837034216,0.3534291735288517,445.4091404152431
1.7933258064241735,0.3534291735288517,478.2611104164457
1.806415775814131,0.3534291735288517,447.23516689445137
1.8195057452040886,0.3534291735288517,441.14787656899136
1.832595714594046,0.3534291735288517,386.03885724248727
1.8456856839840035,0.3534291735288517,438.1796001123784
1.8587756533739608,0.3534291735288517,426.33553342913103
1.8718656227639183,0.3534291735288517,363.2130829878248
1.8849555921538759,0.3534291735288517,404.61711955860727
1.8980455615438334,0.3534291735288517,376.4121579465128
1.9111355309337907,0.3534291735288517,446.46033805811476
1.9242255003237483,0.3534291735288517,460.2771178799238
1.9373154697137056,0.3534291735288517,391.78987556604443
1.9504054391036632,0.3534291735288517,419.66318589148113
1.9634954084936207,0.3534291735288517,424.6513775112055
1.1780972450961724,0.3639011490408177,392.0086011255979
1.19118721448613,0.3639011490408177,432.26313744589027
1.2042771838760873,0.3639011490408177,412.2745765050727
1.2173671532660448,0.3639011490408177,532.8269161368187
1.2304571226560024,0.3639011490408177,402.8225271384986
1.2435470920459597,0.3639011490408177,400.7704661324094
1.2566370614359172,0.3639011490408177,410.03491501012707
1.2697270308258748,0.3639011490408177,465.68512978602047
1.2828170002158321,0.3639011490408177,424.2756706061923
1.2959069696057897,0.3639011490408177,418.63703528712256
1.3089969389957472,0.3639011490408177,394.0343416805274
1.3220869083857045,0.3639011490408177,417.43714829127094
1.335176877775662,0.3639011490408177,372.31424190798106
1.3482668471656196,0.3639011490408177,368.3896395695113
1.361356816555577,0.3639011490408177,404.50807111033464
1.3744467859455345,0.3639011490408177,467.163724235558
1.387536755335492,0.3639011490408177,420.0707729706679
1.4006267247254494,0.3639011490408177,402.2606888962317
1.413716694115407,0.3639011490408177,400.2499022253145
1.4268066635053644,0.3639011490408177,442.5995026635555
1.4398966328953218,0.3639011490408177,410.4519664690311
1.4529866022852793,0.3639011490408177,437.2142301046947
1.4660765716752366,0.3639011490408177,415.9620229247063
1.4791665410651942,0.3639011490408177,365.9755504347627
1.4922565104551517,0.3639011490408177,427.97074427812015
1.5053464798451093,0.3639011490408177,434.30454655885717
1.5184364492350666,0.3639011490408177,349.52798210353365
1.5315264186250241,0.3639011490408177,424.37635295457903
1.5446163880149815,0.3639011490408177,449.96583179336073
1.557706357404939,0.3639011490408177,440.53565806933636
1.5707963267948966,0.3639011490408177,363.72817716034257
1.583886296184854,0.3639011490408177,429.10258049532445
1.5969762655748114,0.3639011490408177,398.56681206238716
1.610066234964769,0.3639011490408177,497.55623363242466
1.6231562043547263,0.3639011490408177,436.87883950453397
1.6362461737446838,0.3639011490408177,377.3172567443389
1.6493361431346414,0.3639011490408177,492.05323532139886
1.662426112524599,0.3639011490408177,443.2321793152927
1.6755160819145563,0.3639011490408177,394.4963037614524
1.6886060513045138,0.3639011490408177,433.44129776455173
1.7016960206944711,0.3639011490408177,369.8880264029463
1.7147859900844287,0.3639011490408177,424.58264800354806
1.7278759594743862,0.3639011490408177,414.33911862921354
1.7409659288643438,0.3639011490408177,669.6152911336483
1.754055898254301,0.3639011490408177,392.83129543980857
1.7671458676442586,0.3639011490408177,399.68236490279384
1.780235837034216,0.3639011490408177,445.5997160509414
1.7933258064241735,0.3639011490408177,480.77670236905385
1.806415775814131,0.3639011490408177,447.99809293952814
1.8195057452040886,0.3639011490408177,441.2629225872728
1.832595714594046,0.3639011490408177,385.3713522012037
1.8456856839840035,0.3639011490408177,437.6879014832366
1.8587756533739608,0.3639011490408177,426.5523981256837
1.8718656227639183,0.3639011490408177,363.205971496084
1.8849555921538759,0.3639011490408177,403.70074028890133
1.8980455615438334,0.3639011490408177,375.48915705222703
1.9111355309337907,0.3639011490408177,445.0337422570996
1.9242255003237483,0.3639011490408177,461.16502384563523
1.9373154697137056,0.3639011490408177,391.2301233327157
1.9504054391036632,0.3639011490408177,418.797908241138
1.9634954084936207,0.3639011490408177,423.9788970471211
1.1780972450961724,0.37437312455278365,391.3315538629709
1.19118721448613,0.37437312455278365,432.6341714567718
1.2042771838760873,0.37437312455278365,411.131864110004
1.2173671532660448,0.37437312455278365,535.1423440179663
1.2304571226560024,0.37437312455278365,403.13804937167833
1.2435470920459597,0.37437312455278365,400.03883803881047
1.2566370614359172,0.37437312455278365,409.4276035334792
1.2697270308258748,0.37437312455278365,466.63664543989955
1.2828170002158321,0.37437312455278365,424.3931649202516
1.2959069696057897,0.37437312455278365,418.430766699616
1.3089969389957472,0.37437312455278365,394.91693538918395
1.3220869083857045,0.37437312455278365,416.9376751923611
